CODMUN;municipio;UF;CODREG;CODPRE;prestadora;Sigla;Abrangencia;Natureza;servico;IN003;IN026;IN027;IN004;IN005;IN006;IN012;IN029;IN007;IN008;IN030;IN031;IN032;IN033;IN034;IN035;IN036;IN037;IN038;IN039;IN040;IN041;IN042;IN054;IN018;IN019;IN102;IN048;IN002;IN045;IN101;IN060;IN055;IN023;IN001;IN043;IN011;IN009;IN010;IN044;IN057;IN052;IN025;IN053;IN014;IN017;IN022;IN058;IN020;IN028;IN013;IN049;IN050;IN051;IN056;IN024;IN047;IN015;IN016;IN046;IN021;IN059;IN071;IN072;IN073;IN074;IN077;IN082;IN083;IN079;IN075;IN080;IN076;IN085;IN084;IN061;IN062;IN063;IN064;IN068;IN065;IN069;IN066;IN067
250620;Frei Martinho;PB;2;25062011;Prefeitura Municipal de Frei Martinho;PMFM;Local;Administração pública direta;Esgoto       ;;;29,15;;;;0,00;;84,28;8.415,84;;;;;;84,28;84,28;15,72;0,00;0,00;;;;;2,00;342,50;340,00;2,94;342,50;;0,00;;;;;;;;;;;;;;;;;;;;;;;;99,93;98,26;98,26;;100,00;;15,07;;;;;;;;;;;;;;;;;;;;;;;
250710;Itapororoca;PB;2;25071011;Prefeitura Municipal de Itapororoca;PMI;Local;Administração pública direta;Água         ;;;81,85;;;;0,00;;71,72;19.035,00;;;;;;34,45;71,72;26,02;2,26;0,00;;;;;16,65;324,28;324,28;1,48;675,00;1,48;0,00;;92,73;100,00;1,00;100,00;0,00;0,00;0,00;0,00;0,00;100,00;5,94;5,94;;0,00;64,12;0,00;4,55;0,00;100,00;0,00;0,00;0,00;;;;;;;;;520,00;15,00;520,00;15,00;;;2,50;100,00;100,00;100,00;23,23;100,00;55,56;;;;;;;;;
250740;Jericó;PB;2;25074011;Prefeitura Municipal de Jericó;PMJ;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;84,93;21.100,00;;;;;;77,57;84,93;14,71;0,37;0,00;;;;;1,09;;9,13;100,00;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;62,63;99,83;99,83;;0,00;;100,00;0,00;;;;;;;0,30;;;;;;;;;;;;;;;
250870;Mãe D Água;PB;2;25087011;Prefeitura Municipal de Mãe D'Água;PMMA;Local;Administração pública direta;Água e Esgoto;;;98,36;;;;0,00;;62,28;17.602,33;;;;;;64,81;69,58;26,56;0,96;0,00;;;;;8,59;257,20;254,99;3,65;276,12;6,52;0,00;0,62;75,26;99,81;1,01;80,63;0,00;0,00;0,00;0,00;0,00;95,20;31,02;29,53;;0,00;396,92;0,20;14,69;0,00;100,00;4,80;3,33;49,39;55,02;79,96;79,96;75,00;0,00;0,00;8,17;0,00;175,00;12,00;117,71;8,00;36,00;2,62;12,00;51,67;0,00;40,00;52,08;51,67;40,32;;;;;;;;;
250900;Manaíra;PB;2;25090011;Prefeitura Municipal de Manaíra;PMM;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;68,40;19.600,00;;;;;;25,15;68,40;19,33;3,26;0,00;;;;;13,60;;47,80;7,69;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;55,58;99,21;99,21;;24,81;;3,14;0,00;;;;;2,30;6,25;40,00;;;;;;;;;;;;;;;
250939;Maturéia;PB;2;25093911;Prefeitura Municipal de Maturéia;PMM;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;59,05;;;;;;;43,70;59,05;40,95;0,00;0,00;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;46,58;60,60;60,60;;0,00;;;;;;;;8,33;0,50;10,00;;;;;;;;;;;;;;;
250980;Mulungu;PB;2;25098011;Prefeitura Municipal de Mulungu;PMM;Local;Administração pública direta;Esgoto       ;;;;;;;60,00;50,00;67,00;18.645,00;143,33;110,00;111,67;8,67;8,33;76,74;77,91;2,33;11,63;5,81;;92,31;7,69;0,00;2,03;;325,07;3,03;;;35,56;;;;;;;;;;;;;;;;;;;;;;;;28,46;59,40;59,40;;0,00;;7,09;;;;;;;;;;;;;;;;;;;;;;;
251030;Nova Palmeira;PB;2;25103011;Prefeitura Municipal de Nova Palmeira;PMNP;Local;Administração pública direta;Esgoto       ;;;188,12;;;;0,00;;50,52;31.200,00;;;;;;41,05;51,58;5,26;2,63;32,63;;;;;3,14;321,55;302,45;2,63;404,00;;0,00;;;;;;;;;;;;;;;;;;;;;;;;53,43;91,29;91,29;;0,00;;26,91;;;;;;1,50;2,94;4,00;;;;;;;;;;;;;;;
251060;Ouro Velho;PB;2;25106011;Prefeitura Municipal de Ouro Velho;PMOV;Local;Administração pública direta;Esgoto       ;;;50,15;;;;0,00;;83,19;9.456,00;;;;;;83,19;83,19;9,53;6,45;0,83;;;;;3,00;226,67;226,67;4,41;226,67;;0,00;;;;;;;;;;;;;;;;;;;;;;;;56,24;70,99;70,99;;0,00;;6,32;0,00;;;;;;0,00;7,00;;;;;;;;;;;;;;;
251100;Pedra Branca;PB;2;25110011;Prefeitura Municipal de Pedra Branca;PMPB;Local;Administração pública direta;Água e Esgoto;0,69;0,69;218,95;0,00;0,00;;0,00;;54,81;18.000,00;;;;;;51,92;54,81;37,50;7,69;0,00;;;;;6,33;150,00;150,00;6,32;158,33;8,57;0,00;;67,18;87,03;1,00;100,00;0,00;0,00;0,00;0,00;0,00;100,00;83,33;59,52;;35,71;537,20;;26,43;60,00;40,00;0,00;0,00;0,00;31,61;37,30;37,30;6,40;34,37;2,20;12,80;;;9,00;;24,00;;;4,00;100,00;20,00;100,00;13,64;100,00;25,00;;;;;;;;;
251110;Pedra Lavrada;PB;2;25111011;Prefeitura Municipal de Pedra Lavrada;PMPL;Local;Administração pública direta;Esgoto       ;;;77,65;;;;0,00;;82,34;33.333,33;;;;;;75,76;82,34;2,27;15,15;0,24;;;;;3,26;521,37;460,03;2,00;566,67;;0,00;;;;;;;;;;;;;;;;;;;;;;;;36,68;89,16;89,16;;50,00;;5,88;0,00;;;;;1,00;1,00;1,00;;;;;;;;;;;;;;;
251207;Poço de José de Moura;PB;2;25120711;Prefeitura Municipal de Poço de José de Moura;PMPJM;Local;Administração pública direta;Água         ;0,49;0,49;21,28;0,07;0,04;;13,74;21,05;86,12;10.712,00;728,00;563,79;626,95;0,00;0,00;77,44;86,12;5,42;2,17;0,00;100,00;;0,00;56,84;1,11;584,52;179,85;5,00;650,00;5,00;10,84;0,32;54,18;0,00;3,25;100,00;0,00;0,00;0,00;0,00;0,00;58,33;6,15;3,59;;3,59;33,35;0,05;8,75;58,33;41,67;41,67;31,31;273,97;;;;;;;;;28,33;29,67;;;;;2,67;0,00;;0,00;;0,00;;;;;;;;;;
251210;Pombal;PB;2;25121011;Prefeitura Municipal de Pombal;PMP;Local;Administração pública direta;Esgoto       ;;;24,94;;;;0,00;;42,30;16.214,63;;;;;;44,22;62,84;5,68;6,37;12,70;;;;;5,68;1.034,66;1.034,31;0,68;1.470,25;;0,00;;;;;;;;;;;;;;;;;;;;;;;;53,23;66,37;66,37;;0,00;;26,88;0,00;;;;;6,07;2,08;3,04;;;;;;;;;;;;;;;
251260;Quixabá;PB;2;25126011;Prefeitura Municipal de Quixabá;PMQ;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;70,30;13.320,00;;;;;;27,28;70,30;19,46;3,07;0,00;;;;;20,61;;3,15;123,08;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;4,21;11,30;11,30;;0,00;;17,69;;;;;;;;;;;;;;;;;;;;;;;
251272;Pedro Régis;PB;2;25127211;Prefeitura Municipal de Pedro Régis;PMPR;Local;Administração pública direta;Água         ;;;174,42;;;;0,00;;74,71;15.720,60;;;;;;66,27;74,71;25,29;0,00;0,00;;;;;5,64;120,65;120,65;7,35;136,00;7,35;0,00;0,30;36,46;0,00;1,00;100,00;0,00;0,00;0,00;0,00;0,00;100,00;8,95;8,95;;0,00;90,91;1,37;7,14;0,00;100,00;0,00;0,00;0,00;;;;;;;;;180,00;6,00;233,33;4,00;;;2,50;100,00;30,00;100,00;100,00;100,00;80,00;;;;;;;;;
251280;Riacho dos Cavalos;PB;2;25128011;Prefeitura Municipal de Riacho dos Cavalos;PMRC;Local;Administração pública direta;Esgoto       ;;;272,00;;;;0,00;;84,93;21.100,00;;;;;;77,57;84,93;14,71;0,37;0,00;;;;;1,09;91,34;91,34;10,00;100,00;;0,00;4,00;;;;;;;;;;;;;;;;;;;;;;;99,71;96,48;96,48;;0,20;;6,67;0,00;;;;;;;0,50;;;;;;;;;;;;;;;
251300;Salgadinho;PB;2;25130011;Prefeitura Municipal de Salgadinho;PMS;Local;Administração pública direta;Água e Esgoto;;;187,35;;;;0,00;;59,26;18.912,00;;;;;;59,26;59,26;35,51;5,22;0,00;;;;;3,00;170,33;170,33;5,87;170,33;8,33;0,00;0,53;14,47;42,20;1,00;100,00;0,00;0,00;0,00;0,00;0,00;87,27;12,73;11,11;;0,00;234,83;1,03;11,11;0,00;100,00;12,73;4,79;53,27;17,88;52,15;52,15;37,50;100,00;37,50;16,56;0,44;;24,00;;;;;;100,00;0,00;100,00;33,33;100,00;33,33;;;;;;;;;
251330;Santa Helena;PB;2;25133011;Prefeitura Municipal de Santa Helena;PMSH;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;68,31;10.400,00;;;;;;68,31;68,31;0,00;31,69;0,00;;;;;2,00;;850,00;1,18;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;28,73;40,30;40,30;;0,00;;21,18;0,00;;;;;;0,00;1,60;;;;;;;;;;;;;;;
251335;Santa Inês;PB;2;25133511;Prefeitura Municipal de Santa Inês;PMSI;Local;Administração pública direta;Água e Esgoto;0,40;0,40;28,96;0,33;0,33;;81,76;100,00;72,75;10.244,00;122,30;77,61;88,97;0,00;19,70;63,45;72,75;11,15;0,00;16,11;100,00;0,00;0,00;;2,29;486,29;486,29;1,79;557,50;3,57;0,00;;40,35;99,86;1,00;89,73;0,00;0,00;0,00;0,00;0,00;84,21;14,14;11,90;;11,90;151,16;;10,33;84,21;15,79;15,79;6,58;73,39;38,95;96,42;96,42;81,25;0,00;0,00;10,35;;166,67;6,67;;5,00;;;;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
251340;Santa Luzia;PB;2;25134011;Prefeitura Municipal de Santa Luzia;PMSL;Local;Administração pública direta;Esgoto       ;;;75,86;;;;0,00;;81,69;10.140,00;;;;;;81,69;81,69;0,00;0,00;18,31;;;;;11,00;163,64;154,55;6,47;163,64;;0,00;;;;;;;;;;;;;;;;;;;;;;;;91,58;100,00;100,00;;71,43;;10,00;;;;;;;;;;;;;;;;;;;;;;;
251390;São Bento;PB;2;25139011;Prefeitura Municipal de São Bento;PMSB;Local;Administração pública direta;Esgoto       ;;;20,52;;;;0,00;;88,93;8.921,78;;;;;;88,93;88,93;7,20;0,00;3,88;;;;;18,00;488,89;488,89;2,05;488,89;;0,00;;;;;;;;;;;;;;;;;;;;;;;;77,70;95,81;95,81;;12,86;;5,34;;;;;;0,02;5,77;;;;;;;;;;;;;;;;
251394;São Domingos do Cariri;PB;2;25139411;Prefeitura Municipal de São Domingos do Cariri;PMSDC;Local;Administração pública direta;Esgoto       ;;;76,43;;;;0,00;;68,54;12.000,00;;;;;;37,38;68,54;0,31;31,15;0,00;;;;;1,83;229,09;229,09;2,38;420,00;;0,00;;;;;;;;;;;;;;;;;;;;;;;;31,21;73,06;73,06;;100,00;;48,33;0,00;;;;;;0,00;60,00;;;;;;;;;;;;;;;
251465;São José do Brejo do Cruz;PB;2;25146511;Prefeitura Municipal de São José do Brejo do Cruz;PMSJBC;Local;Administração pública direta;Esgoto       ;1,65;0,62;219,64;0,00;;0,00;0,00;;33,47;9.418,32;;;;;;35,73;89,76;0,00;0,00;10,24;;;;;2,51;47,78;47,78;8,33;120,00;;0,00;;;;;;;;;;;;;;;;;;;;;;;;22,47;39,49;39,49;;100,00;;10,87;;;;;;;0,00;2,00;;;;;;;;;;;;;;;
251470;São José do Sabugi;PB;2;25147011;Prefeitura Municipal de São José do Sabugi;PMSJS;Local;Administração pública direta;Esgoto       ;;;168,19;;;;0,00;;87,61;10.401,59;;;;;;87,61;87,61;12,39;0,00;0,00;;;;;17,00;70,59;70,59;14,17;70,59;;0,00;;;;;;;;;;;;;;;;;;;;;;;;53,64;83,41;83,41;;0,00;;5,25;0,00;;;;;8,33;0,60;10,00;;;;;;;;;;;;;;;
251490;São Mamede;PB;2;25149011;Prefeitura Municipal de São Mamede;PMSM;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;89,03;;;;;;;89,03;89,03;0,00;3,85;0,00;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;76,52;100,00;100,00;;20,00;;;0,00;;;;;0,60;4,17;;;;;;;;;;;;;;;;
251520;São Sebastião do Umbuzeiro;PB;2;25152011;Prefeitura Municipal de São Sebastião do Umbuzeiro;PMSSU;Local;Autarquia;Água e Esgoto;;;;;;;0,00;;76,80;9.600,00;;;;;;76,80;76,80;0,00;0,00;23,20;;;;;8,00;;150,00;6,67;;11,43;0,00;0,00;72,67;94,17;1,00;;0,00;0,00;0,00;0,00;0,00;80,89;18,69;15,12;0,00;0,00;139,18;0,00;21,43;0,00;100,00;19,11;5,48;117,42;66,86;94,17;94,17;93,70;100,00;93,70;10,00;0,01;;;;;;;6,00;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
251620;Sousa;PB;2;25162011;Departamento de Água, Esgoto e Saneamento Ambiental de Sousa;DAESA;Local;Autarquia;Água e Esgoto;1,45;1,45;244,25;0,70;0,96;0,37;48,36;0,00;37,33;16.791,12;206,77;55,11;77,19;0,00;0,00;26,65;37,33;1,28;0,00;0,00;76,93;23,07;0,00;;148,45;184,16;180,71;3,95;257,92;5,59;48,36;;89,29;98,85;1,00;92,72;100,00;69,98;36,98;59,09;100,00;62,59;30,76;19,25;16,25;11,37;195,27;;16,40;36,98;63,02;37,41;21,57;378,28;41,87;49,44;49,44;90,30;0,00;0,00;17,26;0,08;2.581,14;4,43;2.243,62;3,87;3,90;23,76;1,00;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
251660;Tavares;PB;2;25166011;Prefeitura Municipal de Tavares;PMT;Local;Administração pública direta;Esgoto       ;;;59,65;;;;0,00;;84,93;21.100,00;;;;;;77,57;84,93;14,71;0,37;0,00;;;;;1,09;416,52;416,52;2,19;456,00;;0,00;4,00;;;;;;;;;;;;;;;;;;;;;;;46,75;99,66;99,66;;0,78;;4,39;0,01;;;;;;0,00;0,30;;;;;;;;;;;;;;;
251675;Tenório;PB;2;25167511;Prefeitura Municipal de Tenório;PMT;Local;Administração pública direta;Água e Esgoto;;;;;;;0,00;;61,72;9.600,00;;;;;;19,34;61,72;38,28;0,00;0,00;;;;;3,19;;148,21;2,11;;2,12;0,00;;39,85;67,00;1,00;100,00;0,00;0,00;0,00;0,00;0,00;80,00;17,66;14,12;;0,00;182,65;;11,08;0,00;100,00;20,00;10,48;116,09;0,03;0,06;0,06;0,11;0,00;0,00;10,00;;;;;;;0,00;1,00;0,00;;0,00;;0,00;;;;;;;;;;
251700;Umbuzeiro;PB;2;25170011;Prefeitura Municipal de Umbuzeiro;PMU;Local;Administração pública direta;Esgoto       ;;;200,00;;;;0,00;;61,43;16.200,00;;;;;;81,00;86,00;0,00;0,00;14,00;;;;;5,31;94,19;84,77;11,11;100,00;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;10,11;23,59;23,59;;0,00;;10,00;0,04;;;;;2,00;2,00;2,00;;;;;;;;;;;;;;;
251710;Várzea;PB;2;25171011;Prefeitura Municipal de Várzea;PMV;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;60,79;;;;;;;60,79;60,79;0,00;0,00;39,21;;;;;;;;;;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;65,53;89,42;89,42;;79,17;;;1,39;;;;;2,00;5,60;2,00;;;;;;;;;;;;;;;
251740;Zabelê;PB;2;25174011;Prefeitura Municipal de Zabelê;PMZ;Local;Administração pública direta;Água         ;;;32,45;;;;0,00;;85,24;9.456,00;;;;;;68,57;85,24;8,23;6,53;0,00;;;;;1,24;341,85;341,85;2,35;425,00;2,35;0,00;0,06;70,92;100,00;1,00;58,82;0,00;0,00;0,00;0,00;0,00;100,00;58,82;58,82;;;527,04;0,03;11,76;0,00;100,00;0,00;0,00;0,00;;;;;;;;;25,00;3,12;;;;;3,00;0,00;;0,00;;0,00;;;;;;;;;;
260040;Água Preta;PE;2;26004011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água         ;2,01;2,01;275,36;2,13;2,13;;106,07;0,00;78,65;42.175,15;94,28;59,69;74,15;0,00;0,00;63,31;78,65;14,51;6,78;0,00;92,40;;7,60;655,13;30,44;194,74;194,74;4,13;241,94;4,13;114,79;0,36;54,82;95,21;1,00;98,46;0,00;13,67;4,96;10,08;0,00;49,15;22,66;11,14;8,22;11,43;106,85;0,41;8,76;50,46;49,54;50,85;33,87;378,84;;;;;;;;;5.839,00;6,57;;;;;0,40;23,23;0,00;0,36;8,33;10,71;0,00;;;;;;;;;
260090;Amaraji;PE;2;26009011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água         ;1,35;1,35;182,44;1,60;1,47;;118,90;-2,28;53,16;32.337,68;84,11;23,29;44,71;0,00;0,00;27,69;53,16;41,30;3,14;0,00;100,00;;0,00;0,00;13,44;333,42;333,42;1,56;640,07;1,56;121,60;0,35;88,33;96,82;1,00;98,13;0,00;16,62;4,54;16,91;0,00;26,86;40,73;10,94;11,13;11,30;80,58;0,44;7,50;27,74;72,26;73,14;96,45;979,46;;;;;;;;;;;;0,40;;;3,00;100,00;0,00;100,00;0,00;100,00;100,00;;;;;;;;;
260110;Araripina;PE;2;26011011;Prefeitura Municipal de Araripina;PMA;Local;Administração pública direta;Esgoto       ;;;38,62;;;;101,17;100,00;88,85;13.135,08;98,84;24,06;87,82;0,00;6,26;24,34;88,85;1,73;3,09;6,33;;99,88;0,12;0,00;27,38;382,77;382,55;0,72;1.397,27;;0,00;;;;;;;;;;;;;;;;;;;;;;;;42,91;70,72;70,72;;44,08;;7,88;;;;;;8,00;3,60;3,00;;;;;;;;;;;;;;;
260170;Belo Jardim;PE;2;26017011;Prefeitura Municipal de Belo Jardim;PMBJ;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;39,56;11.785,71;;;;;;50,37;71,32;0,00;0,00;28,68;;;;;19,82;;422,97;1,67;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;70,44;80,57;80,57;;0,00;;8,64;;;;;;;;;;;;;;;;;;;;;;;
260180;Betânia;PE;2;26018011;Prefeitura Municipal de Betania;PMB;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;80,85;;;;;;;80,85;80,85;0,00;6,52;12,63;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;30,93;100,00;100,00;;0,00;;;0,00;;;;;1,62;11,49;10,02;;;;;;;;;;;;;;;
260200;Bodocó;PE;2;26020011;Prefeitura Municipal de Bodocó;PMB;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;89,05;9.576,07;;;;;;73,66;89,05;9,23;0,00;1,72;;;;;12,09;;649,71;1,27;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;53,69;100,00;100,00;;100,00;;15,65;;;;;;5,00;1,02;5,00;;;;;;;;;;;;;;;
260260;Brejo da Madre de Deus;PE;2;26026011;Prefeitura Municipal de Brejo da Madre de Deus;PMBMD;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;86,47;8.333,33;;;;;;76,92;88,46;0,00;0,00;9,33;;;;;13,80;;426,09;2,04;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;40,74;52,40;52,40;;0,00;;8,77;0,00;;;;;12,00;9,96;3,00;;;;;;;;;;;;;;;
260300;Cabrobó;PE;2;26030011;Prefeitura Municipal de Cabrobó;PMC;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;70,27;97.200,00;;;;;;76,12;76,77;0,00;22,88;0,00;;;;;8,07;;647,11;1,53;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;64,13;100,00;100,00;;0,00;;7,23;;;;;;0,31;19,11;0,00;;;;;;;;;;;;;;;
260392;Carnaubeira da Penha;PE;2;26039211;Prefeitura Municipal de Carnaubeira da Penha;PMCP;Local;Administração pública direta;Água e Esgoto;;;15,00;;;;0,00;;33,33;12.000,00;;;;;;33,33;33,33;63,89;0,00;2,78;;;;;1,00;2.400,00;2.400,00;0,42;2.400,00;0,83;0,00;;25,39;56,60;1,00;100,00;0,00;0,00;0,00;0,00;0,00;100,00;9,58;9,58;;0,00;118,15;0,00;10,00;0,00;100,00;0,00;0,00;0,00;25,39;56,60;56,60;100,00;100,00;100,00;10,00;0,00;;;;;;0,00;1,50;100,00;50,00;100,00;100,00;100,00;100,00;;;;;;;;;
260420;Catende;PE;2;26042011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água         ;1,35;1,35;242,64;1,23;1,23;;91,06;-13,99;58,07;15.231,02;109,82;37,83;63,77;0,00;0,00;34,45;58,07;22,78;12,15;0,00;100,00;;0,00;0,00;62,37;108,10;85,83;6,91;182,23;6,91;103,80;0,40;85,09;98,51;1,26;100,00;0,00;20,13;8,88;22,71;96,34;39,10;33,74;12,79;18,12;15,02;80,79;0,34;8,97;45,90;54,10;60,90;68,37;825,07;;;;;;;;;;;;;;;2,00;111,51;0,00;167,06;0,00;114,29;0,00;;;;;;;;;
260430;Cedro;PE;2;26043011;Prefeitura Municipal de Cedro;PMC;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;79,79;23.692,00;;;;;;79,79;79,79;0,00;0,00;20,21;;;;;1,00;;1.511,00;0,66;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;58,37;100,00;100,00;;0,00;;7,67;0,00;;;;;0,60;1,73;1,77;;;;;;;;;;;;;;;
260480;Cortês;PE;2;26048011;Prefeitura Municipal de Cortês;PMC;Local;Administração pública direta;Água         ;1,93;1,89;218,67;0,35;0,35;;17,92;-1,27;56,66;20.404,88;546,42;299,48;316,15;0,00;0,00;54,81;57,86;34,06;5,97;0,00;93,53;;6,47;;20,58;161,28;160,80;5,89;170,26;5,89;19,41;0,65;67,43;99,91;1,00;;46,28;15,11;29,78;35,49;0,00;83,90;12,47;10,47;24,67;9,66;137,55;0,76;19,51;77,46;22,54;16,10;3,25;66,22;;;;;;;;;;6,00;;5,93;;;1,14;100,00;12,50;100,00;12,50;100,00;12,50;;;;;;;;;
260590;Gameleira;PE;2;26059011;Serviço Autônomo de Água e Esgoto da Gameleira;SAAEG;Local;Autarquia;Água         ;1,31;1,31;239,67;1,47;1,47;;112,38;1,60;63,73;50.690,38;88,99;50,40;56,71;0,00;0,00;56,63;63,73;23,62;12,04;0,00;100,00;;0,00;0,00;12,38;331,85;331,77;2,68;373,45;2,68;110,58;0,44;62,51;86,74;1,00;99,10;100,00;17,75;17,90;22,18;0,00;80,69;18,87;15,22;19,03;15,22;110,03;0,57;12,97;80,70;19,30;19,31;6,56;119,80;;;;;;;;;500,00;12,00;500,00;7,86;;;2,11;100,00;3,96;100,00;3,96;100,00;3,96;;;;;;;;;
260630;Granito;PE;2;26063011;Prefeitura Municipal de Granito;PMG;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;64,61;17.500,00;;;;;;65,83;71,64;16,37;5,64;6,34;;;;;1,09;;795,25;1,16;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;46,09;99,41;99,41;;100,00;;10,95;;;;;;111,67;0,47;113,33;;;;;;;;;;;;;;;
260690;Iguaraci;PE;2;26069011;Prefeitura Municipal de Iguaraci;PMI;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;50,00;;;;;;;35,00;75,00;0,00;2,25;22,75;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;99,84;20,65;20,65;;0,00;;;0,00;;;;;;0,00;160,00;;;;;;;;;;;;;;;
260700;Inajá;PE;2;26070011;Prefeitura Municipal de Inajá;PMI;Local;Administração pública direta;Água e Esgoto;;;;;;;0,00;;26,03;16.092,19;;;;;;26,03;26,03;45,09;0,00;28,88;;;;;7,00;;1.039,00;0,96;;1,23;0,00;;60,48;100,00;1,06;75,31;0,00;0,00;0,00;0,00;0,00;83,21;13,71;11,41;;0,00;170,61;;7,98;0,00;100,00;16,79;9,48;80,23;22,89;54,89;54,89;31,87;0,00;0,00;12,42;;;11,44;;;;;;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
260775;Itapissuma;PE;2;26077511;Prefeitura Municipal de Itapissuma;PMI;Local;Administração pública direta;Esgoto       ;;;259,20;;;;0,00;;75,00;13.996,80;;;;;;90,00;90,00;0,00;0,00;10,00;;;;;10,00;60,00;60,00;16,67;60,00;;0,00;;;;;;;;;;;;;;;;;;;;;;;;11,63;15,09;15,09;;100,00;;8,33;0,00;;;;;2,70;160,00;1,50;;;;;;;;;;;;;;;
260795;Jaqueira;PE;2;26079511;Prefeitura Municipal de Jaqueira;PMJ;Local;Administração pública direta;Água         ;;;39,00;;;;0,00;;76,92;16.200,00;;;;;;76,92;76,92;1,24;21,84;0,00;;;;;5,00;540,00;540,00;1,85;540,00;1,85;0,00;0,01;90,02;37,59;1,00;100,00;0,00;0,00;0,00;0,00;0,00;82,76;8,95;7,41;;0,00;62,62;0,76;3,70;0,00;100,00;17,24;13,70;50,74;;;;;;;;;;;;;;;;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
260875;Lagoa Grande;PE;2;26087511;Prefeitura Municipal de Lagoa Grande;PMLG;Local;Administração pública direta;Esgoto       ;;;41,18;;;;0,00;;45,97;9.456,00;;;;;;45,97;45,97;38,90;0,00;0,00;;;;;3,50;499,43;418,86;2,39;499,43;;0,00;0,36;;;;;;;;;;;;;;;;;;;;;;;42,97;54,39;54,39;;29,99;;10,09;0,08;;;;;24,00;2,21;2,00;;;;;;;;;;;;;;;
261000;Palmares;PE;2;26100011;Serviço Autônomo de Águas e Esgotos;SAAE;Local;Autarquia;Água         ;3,97;3,97;410,43;4,00;4,00;;100,77;0,00;81,64;29.147,49;99,24;44,72;81,02;0,00;7,68;45,06;81,64;2,92;7,04;7,74;100,00;;0,00;201,55;168,49;86,99;86,60;6,37;157,60;6,37;100,77;0,06;84,36;99,98;1,00;98,10;0,00;29,96;5,97;16,69;92,58;35,76;29,19;9,81;5,44;8,62;90,40;0,59;6,20;31,42;68,58;64,24;72,88;582,01;;;;;;;;;;;;;;;2,50;126,27;0,00;188,49;0,00;109,55;0,00;;;;;;;;;
261020;Panelas;PE;2;26102011;Prefeitura Municipal de Panelas;PMP;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;85,71;12.000,00;;;;;;85,71;85,71;0,00;14,29;0,00;;;;;6,00;;566,67;1,76;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;54,45;100,00;100,00;;0,00;;10,29;0,00;;;;;15,38;3,71;;;;;;;;;;;;;;;;
261255;Santa Filomena;PE;2;26125511;Prefeitura Municipal de Santa Filomena;PMSF;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;50,00;52,46;16.200,00;2.354.000,00;1.620.000,00;1.620.100,00;0,00;733.600,00;68,82;68,82;0,00;0,00;31,16;;50,00;50,00;0,00;1,00;;1,00;1.000,00;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;100,00;100,00;100,00;;0,00;;100,00;;;;;;;;;;;;;;;;;;;;;;;
