codmun;municipio;UF;codpre;prestadora;sigla;abrangencia;natureza;servico
500800;Terenos;MS;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Sociedade de economia mista com administração pública;A
221100;Teresina;PI;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Sociedade de economia mista com administração pública;AE
522108;Teresina de Goiás;GO;52087000;Saneamento de Goiás S/A;SANEAGO;Regional;Sociedade de economia mista com administração pública;A
330580;Teresópolis;RJ;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Sociedade de economia mista com administração pública;AE
261510;Terezinha;PE;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Sociedade de economia mista com administração pública;A
522119;Terezópolis de Goiás;GO;52087000;Saneamento de Goiás S/A;SANEAGO;Regional;Sociedade de economia mista com administração pública;AE
150796;Terra Alta;PA;15079611;Prefeitura Municipal de Terra Alta;PMTA;Local;Administração pública direta;A         
412720;Terra Boa;PR;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Sociedade de economia mista com administração privada;AE
432143;Terra de Areia;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;A
261520;Terra Nova;PE;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Sociedade de economia mista com administração pública;A
293170;Terra Nova;BA;29274000;Empresa Baiana de As e Saneamento S.A.;EMBASA;Regional;Sociedade de economia mista com administração pública;A
261520;Terra Nova;PE;26152011;Prefeitura Municipal de Terra Nova;PMTN;Local;Administração pública direta;E       
510805;Terra Nova do Norte;MT;51080511;Prefeitura Municipal de Terra Nova do Norte;PMTNN;Local;Administração pública direta;A         
412730;Terra Rica;PR;41273011;Serviço Autônomo Municipal de AE;SAMAE;Local;Autarquia;AE
355440;Terra Roxa;SP;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;AE
412740;Terra Roxa;PR;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Sociedade de economia mista com administração privada;AE
150797;Terra Santa;PA;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Sociedade de economia mista com administração pública;A
432145;Teutônia;RS;43214511;Prefeitura Municipal de Teutônia;PMT;Local;Administração pública direta;A         
110160;Theobroma;RO;11002000;Companhia de As e Esgotos de Rondônia;CAERD;Regional;Sociedade de economia mista com administração pública;A
231340;Tianguá;CE;23044000;Companhia de Água e Esgoto do Ceará;CAGECE;Regional;Sociedade de economia mista com administração pública;AE
412750;Tibagi;PR;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Sociedade de economia mista com administração privada;AE
241105;Tibau;RN;24081000;Companhia de As e Esgotos do Rio Grande do Norte;CAERN;Regional;Sociedade de economia mista com administração pública;A
241420;Tibau do Sul;RN;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Sociedade de economia mista com administração pública;AE
355450;Tietê;SP;35545011;Serviço Autônomo Municipal de AE;SAMAE;Local;Autarquia;AE
421795;Tigrinhos;SC;42179511;Prefeitura Municipal de Tigrinhos;PMT;Local;Administração pública direta;A         
421800;Tijucas;SC;42180011;Serviço Autônomo Municipal de A e Esgoto;SAMAE;Local;Autarquia;A         
412760;Tijucas do Sul;PR;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Sociedade de economia mista com administração privada;A
261530;Timbaúba;PE;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Sociedade de economia mista com administração pública;A
261530;Timbaúba;PE;26153011;Prefeitura Municipal de Timbaúba;PMT;Local;Administração pública direta;E       
241430;Timbaúba dos Batistas;RN;24081000;Companhia de As e Esgotos do Rio Grande do Norte;CAERN;Regional;Sociedade de economia mista com administração pública;A
421810;Timbé do Sul;SC;42181011;Serviço Autônomo Municipal de A e Esgoto;SAMAE;Local;Autarquia;A         
211210;Timbiras;MA;21113000;Companhia de Saneamento Ambiental do Maranhão;CAEMA;Regional;Sociedade de economia mista com administração pública;A
421820;Timbó;SC;42182011;Serviço Autônomo Municipal de A e Esgoto;SAMAE;Local;Autarquia;A         
421825;Timbó Grande;SC;42054000;Companhia Catarinense de As e Saneamento;CASAN;Regional;Sociedade de economia mista com administração pública;A
355460;Timburi;SP;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;AE
211220;Timon;MA;21122011;Serviço Autônomo de A e Esgoto de Timon;SAAE;Local;Autarquia;A         
316870;Timóteo;MG;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;AE
432146;Tio Hugo;RS;43214611;Prefeitura Municipal de Tio Hugo;PMTH;Local;Administração pública direta;A         
316880;Tiradentes;MG;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;AE
432147;Tiradentes do Sul;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;A
316890;Tiros;MG;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;A
316890;Tiros;MG;31689011;Prefeitura Municipal de Tiros;PMT;Local;Administração pública direta;E       
280740;Tobias Barreto;SE;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Sociedade de economia mista com administração pública;A
280740;Tobias Barreto;SE;28074011;Prefeitura Municipal de Tobias Barreto;PMTB;Local;Administração pública direta;E       
172110;Tocantínia;TO;17210001;Agência Tocantinense de Saneamento;ATS;Regional;Autarquia;A
172120;Tocantinópolis;TO;17210000;Companhia de Saneamento do Tocantins;SANEATINS;Regional;Empresa privada;AE
316900;Tocantins;MG;31690011;Prefeitura Municipal de Tocantins;PMT;Local;Administração pública direta;AE
316905;Tocos do Moji;MG;31690511;Prefeitura Municipal de Tocos do Moji;PMTM;Local;Administração pública direta;A         
316910;Toledo;MG;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;A
412770;Toledo;PR;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Sociedade de economia mista com administração privada;AE
280750;Tomar do Geru;SE;28003000;Companhia de Saneamento de Sergipe;DESO;Regional;Sociedade de economia mista com administração pública;A
280750;Tomar do Geru;SE;28075011;Prefeitura Municipal de Tomar do Geru;PMTG;Local;Administração pública direta;E       
412780;Tomazina;PR;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Sociedade de economia mista com administração privada;AE
316920;Tombos;MG;31692011;Serviço Autônomo de AE;SAAE;Local;Autarquia;AE
150800;Tomé-Açu;PA;15080011;Prefeitura Municipal de Tomé-Açu;DAE;Local;Administração pública direta;A         
130423;Tonantins;AM;13042311;Prefeitura Municipal de Tonantins;PMT;Local;Administração pública direta;AE
261540;Toritama;PE;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Sociedade de economia mista com administração pública;A
510820;Torixoréu;MT;51082011;Prefeitura Municipal de Torixoréu;PMT;Local;Administração pública direta;A         
432149;Toropi;RS;43214911;Prefeitura Municipal de Toropi;PMT;Local;Administração pública direta;A         
355465;Torre de Pedra;SP;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;AE
432150;Torres;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;AE
355470;Torrinha;SP;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;AE
241440;Touros;RN;24081000;Companhia de As e Esgotos do Rio Grande do Norte;CAERN;Regional;Sociedade de economia mista com administração pública;A
355475;Trabiju;SP;35547511;Prefeitura Municipal de Trabiju;PMT;Local;Administração pública direta;AE
150803;Tracuateua;PA;15014000;Companhia de Saneamento do Pará;COSANPA;Regional;Sociedade de economia mista com administração pública;A
261550;Tracunhaém;PE;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Sociedade de economia mista com administração pública;A
270920;Traipu;AL;27043000;Companhia de Saneamento de Alagoas;CASAL;Regional;Sociedade de economia mista com administração pública;A
231350;Trairi;CE;23044000;Companhia de Água e Esgoto do Ceará;CAGECE;Regional;Sociedade de economia mista com administração pública;AE
330590;Trajano de Morais;RJ;33045500;Companhia Estadual de As e Esgotos;CEDAE;Regional;Sociedade de economia mista com administração pública;A
432160;Tramandaí;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;AE
293180;Tremedal;BA;29274000;Empresa Baiana de As e Saneamento S.A.;EMBASA;Regional;Sociedade de economia mista com administração pública;A
355480;Tremembé;SP;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;AE
432163;Três Arroios;RS;43216311;Prefeitura Municipal de Três Arroios;PMTA;Local;Administração pública direta;A         
421830;Três Barras;SC;42183011;Serviço Autônomo Municipal de Água e Saneamento Ambiental;SAMASA;Local;Autarquia;AE
412785;Três Barras do Paraná;PR;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Sociedade de economia mista com administração privada;AE
432166;Três Cachoeiras;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;A
316930;Três Corações;MG;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;AE
432170;Três Coroas;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;A
432180;Três de Maio;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;A
432183;Três Forquilhas;RS;43218311;Prefeitura Municipal de Três Forquilhas;PMRF;Local;Administração pública direta;AE
355490;Três Fronteiras;SP;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;AE
500830;Três Lagoas;MS;50027000;Empresa de Saneamento de Mato Grosso do Sul S/A;SANESUL;Regional;Sociedade de economia mista com administração pública;AE
316935;Três Marias;MG;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;AE
432190;Três Passos;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;AE
316940;Três Pontas;MG;31694011;Serviço Autônomo de AE;SAAE;Local;Autarquia;AE
522130;Três Ranchos;GO;52087000;Saneamento de Goiás S/A;SANEAGO;Regional;Sociedade de economia mista com administração pública;A
330600;Três Rios;RJ;33060011;Serviço Autônomo de AE de Três Rios;SAAETRI;Local;Autarquia;AE
421840;Treze de Maio;SC;42054000;Companhia Catarinense de As e Saneamento;CASAN;Regional;Sociedade de economia mista com administração pública;A
421850;Treze Tílias;SC;42054000;Companhia Catarinense de Águas e Saneamento;CASAN;Regional;Sociedade de economia mista com administração pública;AE
261560;Trindade;PE;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Sociedade de economia mista com administração pública;A
522140;Trindade;GO;52087000;Saneamento de Goiás S/A;SANEAGO;Regional;Sociedade de economia mista com administração pública;AE
432195;Trindade do Sul;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;A
251680;Triunfo;PB;25075000;Companhia de As e Esgotos da Paraíba;CAGEPA;Regional;Sociedade de economia mista com administração pública;A
261570;Triunfo;PE;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Sociedade de economia mista com administração pública;A
432200;Triunfo;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;AE
251680;Triunfo;PB;25168011;Prefeitura Municipal de Triunfo;PMT;Local;Administração pública direta;E       
241445;Triunfo Potiguar;RN;24081000;Companhia de As e Esgotos do Rio Grande do Norte;CAERN;Regional;Sociedade de economia mista com administração pública;A
211223;Trizidela do Vale;MA;21113000;Companhia de Saneamento Ambiental do Maranhão;CAEMA;Regional;Sociedade de economia mista com administração pública;A
522145;Trombas;GO;52214511;Serviço Autônomo de A e Esgoto;SAAE;Local;Autarquia;A         
421860;Trombudo Central;SC;42054000;Companhia Catarinense de As e Saneamento;CASAN;Regional;Sociedade de economia mista com administração pública;A
421870;Tubarão;SC;42187012;Tubarão Saneamento S.A.;TBSSA;Local;Empresa privada;A         
293190;Tucano;BA;29274000;Empresa Baiana de Águas e Saneamento S.A.;EMBASA;Regional;Sociedade de economia mista com administração pública;AE
150808;Tucumã;PA;17210000;Companhia de Saneamento do Tocantins;SANEATINS;Regional;Empresa privada;A
432210;Tucunduva;RS;43149000;Companhia Rio-Grandense de Saneamento;CORSAN;Regional;Sociedade de economia mista com administração pública;A
150810;Tucuruí;PA;15081011;Autarquia Municipal de A e Esgoto Nossa A;NOSSA AGUA;Local;Autarquia;A         
211227;Tufilândia;MA;21113000;Companhia de Saneamento Ambiental do Maranhão;CAEMA;Regional;Sociedade de economia mista com administração pública;A
211227;Tufilândia;MA;21122711;Prefeitura Municipal de Tufilândia;PMT;Local;Administração pública direta;A         
355495;Tuiuti;SP;35549511;Prefeitura Municipal de Tuiuti;PMT;Local;Administração pública direta;AE
316950;Tumiritinga;MG;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;A
