CODMUN;municipio;UF;CODREG;CODPRE;prestadora;Sigla;Abrangencia;Natureza;servico;IN003;IN026;IN027;IN004;IN005;IN006;IN012;IN029;IN007;IN008;IN030;IN031;IN032;IN033;IN034;IN035;IN036;IN037;IN038;IN039;IN040;IN041;IN042;IN054;IN018;IN019;IN102;IN048;IN002;IN045;IN101;IN060;IN055;IN023;IN001;IN043;IN011;IN009;IN010;IN044;IN057;IN052;IN025;IN053;IN014;IN017;IN022;IN058;IN020;IN028;IN013;IN049;IN050;IN051;IN056;IN024;IN047;IN015;IN016;IN046;IN021;IN059;IN071;IN072;IN073;IN074;IN077;IN082;IN083;IN079;IN075;IN080;IN076;IN085;IN084;IN061;IN062;IN063;IN064;IN068;IN065;IN069;IN066;IN067
312390;Entre Rios de Minas;MG;3;31239011;Prefeitura Municipal de Entre Rios de Minas;PMERM;Local;Administração pública direta;Esgoto       ;;;29,47;;;;31,07;-81,96;87,79;21.652,40;321,80;236,45;282,51;0,00;0,00;73,48;87,79;12,21;0,00;0,00;;100,00;0,00;0,00;5,97;836,96;836,96;1,00;1.000,00;;56,54;;;;;;;;;;;;;;;;;;;;;;;;62,39;89,96;89,96;;0,00;;4,81;0,00;;;;;2,08;1,60;12,50;;;;;;;;;;;;;;;
312460;Estrela Dalva;MG;3;31246011;Prefeitura Municipal de Estrela Dalva;PMED;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;16,67;;;;;;;20,00;20,00;60,00;4,00;16,00;;;;;;;;;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;100,00;100,00;100,00;;0,00;;;0,00;;;;;;0,00;3,00;;;;;;;;;;;;;;;
312490;Eugenópolis;MG;3;31249011;Prefeitura Municipal de Eugenópolis;PME;Local;Administração pública direta;Esgoto       ;;;;;;;5,19;0,00;88,25;24.655,63;1.927,09;1.700,61;1.700,61;0,00;226,48;88,25;88,25;0,00;0,00;11,75;;100,00;0,00;218,78;4,00;;781,87;1,28;;;5,19;;;;;;;;;;;;;;;;;;;;;;;;81,03;95,95;95,95;;0,00;;9,59;0,00;;;;;;0,00;8,00;;;;;;;;;;;;;;;
312500;Ewbank da Câmara;MG;3;31250011;Prefeitura Municipal de Ewbank da Camara;PMEC;Local;Administração pública direta;Água e Esgoto;;;;;;;48,76;99,45;82,50;14.760,29;205,07;169,10;169,19;0,09;4,22;82,46;82,50;11,98;3,37;2,06;24,78;24,92;50,30;300,57;13,01;;152,23;6,57;;13,13;0,54;0,28;80,86;87,75;1,00;;0,00;0,00;0,00;0,00;0,00;100,00;6,14;6,14;;0,00;63,19;1,37;8,22;0,00;100,00;0,00;0,00;0,00;80,86;87,75;87,75;100,00;0,00;0,00;7,07;0,00;;6,00;;6,00;;;;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
312530;Faria Lemos;MG;3;31253011;Prefeitura Municipal de Faria Lemos;PMFL;Local;Administração pública direta;Esgoto       ;;;;;;;8,24;-40,95;64,67;19.530,00;1.141,64;775,00;785,30;0,00;302,09;67,88;68,79;0,12;3,13;26,46;;88,89;11,11;0,00;3,04;;316,79;3,12;;;13,83;0,00;;;;;;;;;;;;;;;;;;;;;;;76,53;98,17;98,17;;0,00;;13,98;0,63;;;;;;0,00;16,00;;;;;;;;;;;;;;;
312595;Fervedouro;MG;3;31259511;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;2,25;2,25;129,18;2,27;1,71;;100,74;-13,09;85,44;20.714,22;99,26;71,35;84,81;0,00;0,00;71,88;85,44;9,92;2,23;0,00;75,27;24,73;0,00;635,55;14,86;187,68;172,54;4,88;223,08;8,02;113,93;0,43;45,27;98,34;1,08;100,00;80,08;99,90;35,16;100,00;80,08;35,16;25,29;8,89;8,89;7,90;101,54;0,16;3,36;31,25;68,75;64,84;151,60;583,44;45,27;98,34;98,34;84,44;0,00;0,00;3,95;0,00;83,71;0,29;;;0,01;19,40;0,00;176,36;0,64;156,13;0,13;21,11;0,00;;;;;;;;;
312600;Florestal;MG;3;31260011;Prefeitura Municipal de Florestal;PMF;Local;Administração pública direta;Esgoto       ;;;;;;;0,20;0,00;49,41;20.200,00;28.000,00;20.200,00;25.200,00;5.500,00;300,00;72,14;90,00;3,57;3,57;1,07;;90,91;9,09;0,00;1,25;;1.603,17;0,50;;;0,33;1,00;;;;;;;;;;;;;;;;;;;;;;;100,00;100,00;100,00;;0,00;;13,02;0,01;;;;;;;;;;;;;;;;;;;;;;
312610;Formiga;MG;3;31261011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;0,73;0,72;129,71;0,71;1,17;0,38;98,09;-15,10;67,10;24.574,11;101,31;51,67;68,41;0,18;0,00;51,00;67,52;29,55;1,57;0,00;57,16;25,51;17,33;20,52;189,32;280,58;254,31;2,97;371,46;5,62;137,19;;94,03;99,74;1,10;88,85;0,00;78,79;41,78;74,34;0,00;56,20;21,37;12,01;11,85;12,01;173,38;0,00;16,71;56,20;43,80;43,80;18,94;338,74;94,03;99,74;99,74;100,00;0,00;0,00;15,37;0,00;2.750,00;9,00;;;;;;103,53;0,76;103,14;0,97;110,68;0,33;;;;;;;;;
312630;Fortaleza de Minas;MG;3;31263011;Prefeitura Municipal de Fortaleza de Minas;PMFM;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;86,49;12.000,00;;;;;;86,49;86,49;0,00;0,00;13,51;;;;;4,00;;323,25;3,09;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;71,99;100,00;100,00;;0,00;;8,51;;;;;;;;;;;;;;;;;;;;;;;
312640;Fortuna de Minas;MG;3;31264011;Prefeitura Municipal de Fortuna de Minas;PMFM;Local;Administração pública direta;Água e Esgoto;1,09;1,09;103,41;0,45;0,24;;41,68;0,00;27,03;11.574,00;239,93;56,32;64,85;0,00;64,00;23,48;27,03;46,30;0,00;26,67;40,42;37,56;22,02;;4,61;414,06;411,88;2,11;476,75;3,80;53,45;;95,61;97,93;1,01;99,06;88,10;92,41;73,81;73,81;0,00;100,00;16,46;16,46;13,27;14,18;209,52;;36,33;86,19;13,81;0,00;0,00;0,00;62,19;90,20;90,20;43,48;0,00;0,00;67,15;;;;;;;0,00;0,83;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;;;;
312670;Francisco Sá;MG;3;31267011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;1,36;1,36;166,16;1,12;1,18;0,99;82,85;0,00;69,35;29.924,68;120,70;70,55;83,70;1,63;22,23;58,45;69,35;5,93;5,17;18,42;66,18;25,23;8,59;148,16;32,03;259,70;253,55;3,32;308,11;5,90;89,43;0,46;60,00;95,47;1,04;88,06;96,67;98,47;97,92;100,00;0,00;97,92;11,37;11,14;11,23;12,23;111,62;0,28;10,52;107,53;-7,53;2,08;0,69;8,13;51,00;85,28;85,28;50,03;100,00;50,03;11,45;0,00;156,95;6,90;;;2,00;1,14;0,67;97,62;0,76;93,57;0,00;104,44;2,39;;;;;;;;;
312675;Franciscópolis;MG;3;31267511;Prefeitura Municipal de Franciscópolis;PMF;Local;Administração pública direta;Esgoto       ;;;194,41;;;;0,00;;53,31;17.032,77;;;;;;69,78;87,99;12,01;0,00;0,00;;;;;5,67;99,57;97,37;8,14;125,56;;0,00;0,66;;;;;;;;;;;;;;;;;;;;;;;41,34;100,00;100,00;;0,00;;8,85;0,15;;;;;84,00;0,80;8,00;;;;;;;;;;;;;;;
312695;Frei Lagonegro;MG;3;31269511;Prefeitura Municipal de Frei Lagonegro;PMFL;Local;Administração pública direta;Água e Esgoto;;;;;;;0,00;;38,04;17.832,10;;;;;;23,35;38,04;61,96;0,00;0,00;;;;;1,63;;489,84;1,25;;2,37;0,00;;18,56;100,00;1,00;;0,00;0,00;0,00;0,00;0,00;100,00;15,24;15,24;;0,00;328,38;;8,51;0,00;100,00;0,00;0,00;0,00;16,46;88,68;88,68;93,83;0,00;0,00;8,31;;37,00;15,62;49,33;3,17;;;2,05;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
312733;Gameleiras;MG;3;31273311;Prefeitura Municipal de Gameleiras;PMG;Local;Administração pública direta;Água         ;;;10,40;;;;0,00;;37,27;8.200,00;;;;;;63,08;63,08;31,15;0,00;2,50;;;;;2,00;1.250,00;1.250,00;0,80;1.250,00;0,80;0,00;;97,34;93,36;1,00;96,40;0,00;0,00;0,00;0,00;0,00;100,00;8,00;8,00;;0,00;128,45;;24,40;0,00;100,00;0,00;0,00;0,00;;;;;;;;;;8,75;;20,00;;;4,00;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;;;;
312737;Goiabeira;MG;3;31273711;Prefeitura Municipal de Goiabeira;PMG;Local;Administração pública direta;Água e Esgoto;1,58;1,58;169,76;0,00;0,00;0,00;0,00;;54,39;14.821,66;;;;;;43,13;54,39;16,81;8,29;20,50;;;;;15,13;160,51;157,14;5,05;202,42;9,42;0,00;0,27;100,00;100,00;1,00;93,25;0,00;86,66;77,02;100,00;0,00;77,02;13,82;10,64;11,74;11,77;137,06;0,82;12,56;85,19;14,81;22,98;8,31;104,41;100,00;100,00;100,00;80,00;70,00;56,00;10,11;0,66;53,08;6,00;106,17;6,00;6,00;0,09;6,00;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
312738;Goianá;MG;3;31273811;Prefeitura Municipal de Goianá;PMG;Local;Administração pública direta;Esgoto       ;;;33,62;;;;36,51;0,00;85,03;21.319,84;273,89;231,62;232,90;0,00;41,00;84,56;85,03;0,00;0,00;14,97;;100,00;0,00;0,00;2,01;745,87;721,01;1,38;750,00;;36,51;0,00;;;;;;;;;;;;;;;;;;;;;;;72,24;85,85;85,85;;0,00;;26,67;0,01;;;;;5,00;0,50;4,00;;;;;;;;;;;;;;;
312750;Gonzaga;MG;3;31275011;Prefeitura Municipal de Gonzaga;PMG;Local;Administração pública direta;Água e Esgoto;1,15;1,15;134,75;1,21;1,21;;105,32;0,00;84,64;18.150,43;94,95;49,90;80,37;0,00;0,00;52,56;84,64;14,32;1,04;0,00;100,00;0,00;0,00;0,00;14,49;159,13;156,16;3,98;256,28;7,67;105,32;;60,36;92,32;1,01;87,53;100,00;96,85;93,37;100,00;100,00;93,37;20,33;18,98;19,49;18,98;198,83;0,40;13,27;93,37;6,63;6,63;3,27;44,83;53,18;92,32;92,32;72,17;0,00;0,00;9,37;;;6,20;64,13;4,25;;;;100,00;0,00;100,00;0,00;133,33;0,00;;;;;;;;;
312760;Gouveia;MG;3;31276011;Prefeitura Municipal de Gouveia;PMG;Local;Administração pública direta;Esgoto       ;;;;;;;11,06;0,00;78,15;16.285,71;904,39;678,29;706,82;0,00;138,07;75,00;78,15;6,58;0,00;15,27;;98,04;1,96;;7,29;;443,63;2,16;;;11,28;;;;;;;;;;;;;;;;;;;;;;;;89,08;97,02;97,02;;9,81;;11,33;;;;;;;;;;;;;;;;;;;;;;;
312770;Governador Valadares;MG;3;31277011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;2,27;2,26;292,61;2,07;2,11;2,02;91,45;3,01;71,58;47.283,96;109,27;32,45;78,28;0,84;13,59;29,70;71,64;12,65;3,28;12,43;51,79;35,03;13,19;81,87;987,85;225,57;165,14;2,51;544,16;4,91;101,47;0,45;99,48;99,60;1,36;83,42;95,00;99,37;48,01;100,00;100,00;48,01;22,52;10,33;10,36;12,39;140,05;0,60;7,98;57,61;42,39;51,99;57,93;500,16;97,43;97,70;97,70;85,00;0,00;0,00;8,19;0,00;50,74;6,14;464,38;6,12;2,65;11,50;1,87;119,87;0,23;119,87;1,98;119,87;0,00;;;;;;;;;
312800;Guanhães;MG;3;31280011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;1,28;1,28;225,90;1,37;1,95;0,77;106,42;0,00;70,67;48.614,75;93,96;48,50;66,40;2,28;0,00;51,61;70,67;11,06;2,77;0,00;64,01;25,00;10,99;38,99;60,24;304,53;267,67;2,73;416,94;4,87;116,74;0,32;76,99;94,68;1,14;89,02;0,00;100,00;75,95;100,00;87,28;75,95;16,95;12,61;12,61;13,21;165,84;0,68;10,75;79,54;20,46;24,05;12,89;149,13;76,99;94,68;94,68;100,00;0,00;0,00;13,35;0,00;52,73;7,00;;;1,50;3,67;1,50;144,58;1,52;161,23;22,05;152,98;2,24;;;;;;;;;
312810;Guapé;MG;3;31281011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;1,61;1,61;230,23;1,44;1,52;1,22;89,92;-7,45;62,74;37.337,27;111,21;57,27;69,78;0,00;26,55;51,49;62,74;7,77;4,48;23,87;79,22;20,78;0,00;46,49;28,63;258,48;249,28;3,29;314,96;6,29;96,61;0,29;86,86;95,80;1,04;93,65;0,00;98,27;42,80;89,41;0,00;47,87;26,93;12,77;11,43;17,15;131,49;0,18;13,17;64,28;35,72;52,13;33,23;475,01;76,45;95,80;95,80;70,92;0,00;0,00;12,56;0,54;1.250,67;12,00;595,40;9,00;1,30;1,12;1,40;100,64;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
312825;Guaraciama;MG;3;31282511;Prefeitura Municipal de Guaraciama;PMG;Local;Administração pública direta;Água         ;;;247,27;;;;0,00;;66,18;30.000,00;;;;;;66,18;66,18;26,47;0,00;7,35;;;;;6,00;183,33;180,00;5,56;183,33;5,56;0,00;;64,12;100,00;1,02;;0,00;0,00;0,00;0,00;0,00;100,00;27,65;27,65;;0,00;315,66;0,00;9,09;0,00;100,00;0,00;0,00;0,00;;;;;;;;;;;;;;;96,00;100,00;0,00;100,00;0,00;100,00;100,00;;;;;;;;;
312830;Guaranésia;MG;3;31283011;Prefeitura Municipal de Guaranésia;PMG;Local;Administração pública direta;Esgoto       ;;;123,38;;;;0,00;;72,38;104.432,05;;;;;;74,06;74,06;2,59;0,00;23,34;;;;;3,50;1.142,86;1.114,29;0,90;1.142,86;;0,00;1,00;;;;;;;;;;;;;;;;;;;;;;;90,07;99,25;99,25;;12,73;;11,41;0,02;;;;;2,63;6,83;3,14;;;;;;;;;;;;;;;
312840;Guarani;MG;3;31284011;Serviço Autônomo de Água e Esgoto de Guarani;SAEG;Local;Autarquia;Água e Esgoto;0,70;0,70;167,51;0,62;0,62;;88,75;0,00;47,15;20.372,93;112,67;36,38;53,12;0,00;12,73;32,29;47,15;40,60;0,00;11,30;94,06;0,00;5,94;261,71;18,98;257,97;257,97;2,65;376,65;5,26;94,35;0,47;77,26;97,50;1,00;95,81;0,00;0,00;0,00;0,00;0,00;99,91;39,46;39,42;;39,46;462,49;0,60;9,72;100,00;0,00;0,09;0,10;1,11;77,26;97,50;97,50;81,27;0,00;0,00;8,35;0,00;45,02;5,82;;;2,95;3,54;7,49;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;;;;
312880;Guidoval;MG;3;31288011;Prefeitura Municipal de Guidoval;PMG;Local;Administração pública direta;Esgoto       ;;;;;;;21,26;-50,72;79,28;;470,37;325,00;372,92;0,00;82,25;69,09;79,28;3,23;0,00;17,49;;50,00;50,00;18,07;;;;;;;64,09;;;;;;;;;;;;;;;;;;;;;;;;71,05;98,49;98,49;;0,00;;;0,00;;;;;;;4,00;;;;;;;;;;;;;;;
312890;Guimarânia;MG;3;31289011;Prefeitura Municipal de Guimarânia;PMG;Local;Administração pública direta;Água e Esgoto;;;30,57;;;;22,89;-71,05;70,48;13.600,00;436,84;178,95;307,89;0,00;0,00;40,96;70,48;29,52;0,00;0,00;0,00;100,00;0,00;0,00;8,60;631,18;631,18;0,92;1.086,00;1,84;39,16;0,02;83,72;94,77;1,00;73,94;0,00;0,00;0,00;0,00;0,00;100,00;13,26;13,26;;0,00;182,09;4,63;14,86;0,00;100,00;0,00;0,00;0,00;83,72;94,77;94,77;81,02;0,00;0,00;14,03;0,00;22,73;16,36;22,73;16,36;2,20;6,54;1,67;100,00;100,00;100,00;0,00;100,00;100,00;;;;;;;;;
312900;Guiricema;MG;3;31290011;Prefeitura Municipal de Guiricema;PMG;Local;Administração pública direta;Esgoto       ;;;;;;;109,16;0,00;89,63;10.374,92;91,61;82,11;82,11;0,00;0,00;89,63;89,63;0,00;10,37;0,00;;100,00;0,00;0,00;1,00;;72,00;13,89;;;109,16;;;;;;;;;;;;;;;;;;;;;;;;48,53;100,00;100,00;;0,00;;7,04;;;;;;;;;;;;;;;;;;;;;;;
312930;Iapu;MG;3;31293011;Prefeitura Municipal de Iapu;PMI;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;88,28;12.549,33;;;;;;88,28;88,28;11,72;0,00;0,00;;;;;1,50;;1.191,33;0,84;;;0,00;;;;;;;;;;;;;;;;;;;;;;;;66,31;95,48;95,48;;0,00;;20,93;;;;;;;;;;;;;;;;;;;;;;;
312940;Ibertioga;MG;3;31294011;Prefeitura Municipal de Ibertioga;PMI;Local;Administração pública direta;Esgoto       ;0,16;0,16;40,16;0,00;;0,00;0,00;;71,78;35.342,52;;;;;;55,95;71,78;6,33;14,25;0,00;;;;;1,28;1.226,09;1.186,33;0,66;1.573,00;;0,00;;;;;;;;;;;;;;;;;;;;;;;;94,84;100,00;100,00;;100,00;;11,04;;;;;;;0,00;;;;;;;;;;;;;;;;
312950;Ibiá;MG;3;31295011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;1,14;1,14;188,57;1,23;1,24;1,22;108,44;-0,88;80,51;33.105,39;92,21;50,13;74,24;0,00;3,38;54,36;80,51;12,60;2,01;3,66;64,18;29,51;6,31;214,42;68,13;218,06;207,03;3,26;322,95;6,35;116,76;0,36;89,77;96,00;1,05;93,22;96,39;100,00;88,22;100,00;100,00;88,22;16,23;13,80;13,80;18,39;156,95;0,67;9,83;117,57;-17,57;11,78;5,94;63,74;85,00;92,00;92,00;75,55;0,00;0,00;8,55;0,00;3.878,50;11,00;;;1,16;7,76;1,53;103,41;4,68;103,41;1,10;116,87;0,53;;;;;;;;;
313000;Ibituruna;MG;3;31300011;Prefeitura Municipal de Ibituruna;PMI;Local;Administração pública direta;Água e Esgoto;0,23;0,23;94,71;0,26;0,32;0,18;113,37;-15,89;63,79;27.900,91;87,77;49,27;56,27;0,22;0,00;56,14;64,11;34,03;1,35;0,00;70,00;30,00;0,00;8,42;4,57;459,51;455,57;1,92;524,75;3,60;131,72;;76,92;88,70;1,00;78,22;100,00;100,00;62,50;100,00;100,00;62,50;60,01;37,50;37,50;37,50;595,59;0,07;10,54;62,50;37,50;37,50;68,49;739,80;76,92;88,70;88,70;74,60;0,00;0,00;11,44;;;;;;;0,00;4,00;129,17;8,06;129,17;3,23;120,83;3,45;;;;;;;;;
313030;Iguatama;MG;3;31303011;Prefeitura Municipal de Iguatama;PMI;Local;Administração pública direta;Água e Esgoto;;;91,40;;;;11,82;0,00;58,46;22.685,60;845,80;486,12;494,45;0,00;0,00;57,47;58,46;36,47;5,07;0,00;78,57;21,43;0,00;;15,26;424,59;392,01;2,51;431,87;4,63;11,82;0,04;95,83;100,00;1,00;84,66;0,00;100,00;84,57;100,00;0,00;84,57;21,19;17,92;17,92;0,00;242,76;5,52;13,89;0,00;100,00;15,43;7,74;107,47;95,83;100,00;100,00;65,20;0,00;0,00;14,51;1,33;1.800,00;24,00;800,00;10,00;;;5,00;20,83;24,00;13,89;0,00;13,89;40,00;;;;;;;;;
313040;Ijaci;MG;3;31304011;Prefeitura Municipal de Ijaci;PMI;Local;Administração pública direta;Água e Esgoto;2,73;2,73;176,19;0,14;0,14;;5,21;0,00;23,07;23.796,81;1.918,43;395,54;442,66;0,00;143,14;20,62;23,07;69,46;0,00;7,46;99,14;0,86;0,00;;7,83;585,34;507,79;1,76;655,07;3,61;5,21;0,47;95,66;100,00;1,16;85,96;0,00;0,00;0,00;0,00;0,00;91,27;11,97;10,93;;10,93;135,50;2,63;12,12;91,27;8,73;8,73;3,27;40,00;95,66;100,00;100,00;95,95;89,44;85,81;9,87;1,20;21,74;8,70;;;5,20;0,40;3,74;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
313050;Ilicínea;MG;3;31305011;Prefeitura Municipal de Ilicínea;PMI;Local;Administração pública direta;Esgoto       ;0,34;0,34;26,52;0,17;;0,17;49,72;0,00;63,15;17.856,00;201,13;127,01;127,01;0,00;74,12;63,15;63,15;0,00;0,00;36,85;;100,00;0,00;0,00;3,00;1.066,17;1.066,17;0,94;1.066,17;;49,72;;;;;;;;;;;;;;;;;;;;;;;;79,18;100,00;100,00;;0,00;;11,81;0,00;;;;;;;;;;;;;;;;;;;;;;
313055;Imbé de Minas;MG;3;31305511;Prefeitura Municipal de Imbé de Minas;PMIM;Local;Administração pública direta;Esgoto       ;;;11,26;;;;0,00;;87,25;10.875,00;;;;;;87,78;87,78;3,03;0,00;0,00;;;;;4,00;1.100,00;1.050,00;0,95;1.100,00;;0,00;;;;;;;;;;;;;;;;;;;;;;;;100,00;100,00;100,00;;0,00;;10,74;;;;;;;;;;;;;;;;;;;;;;;
313100;Inhaúma;MG;3;31310011;Prefeitura Municipal de Inhauma;PMI;Local;Administração pública direta;Água e Esgoto;1,94;1,94;305,10;1,13;1,48;0,27;58,28;0,00;83,21;29.459,98;171,58;136,49;142,77;0,00;0,00;79,55;83,21;16,77;0,03;0,00;93,24;6,72;0,04;70,93;23,53;116,04;115,81;8,26;121,38;9,79;58,30;0,39;98,15;99,69;1,00;98,69;100,00;100,00;94,23;100,00;0,00;94,23;11,82;11,13;11,13;11,13;141,33;1,01;22,86;94,23;5,77;5,77;0,97;22,42;33,63;46,06;46,06;39,82;100,00;39,82;22,86;0,25;30,90;9,39;69,53;9,41;2,92;2,50;;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
313110;Inimutaba;MG;3;31311011;Prefeitura Municipal de Inimutaba;PMI;Local;Administração pública direta;Esgoto       ;;;54,70;;;;18,75;100,00;40,09;25.658,98;266,67;213,82;213,82;0,00;52,84;80,18;80,18;0,00;0,00;19,82;;100,00;0,00;0,00;2,00;585,00;580,00;1,72;585,00;;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;50,48;71,57;71,57;;0,00;;23,93;0,01;;;;;;0,00;;;;;;;;;;;;;;;;
313115;Ipaba;MG;3;31311511;Prefeitura Municipal de Ipaba;PMI;Local;Administração pública direta;Esgoto       ;;;;;;;0,00;;70,08;17.000,00;;;;;;88,70;88,97;6,96;0,63;3,44;;;;;6,02;;572,79;1,74;;;0,00;0,61;;;;;;;;;;;;;;;;;;;;;;;81,44;90,55;90,55;;0,00;;9,28;0,02;;;;;5,00;0,28;4,67;;;;;;;;;;;;;;;
313120;Ipanema;MG;3;31312011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;0,66;0,61;130,67;0,67;0,98;0,32;102,27;0,00;76,37;23.461,72;91,53;60,73;74,67;2,27;0,00;66,35;81,58;10,73;7,68;0,00;69,36;19,81;10,83;32,28;52,87;220,09;216,35;3,76;270,62;6,86;119,56;;77,65;99,36;1,02;95,68;0,00;97,45;71,07;99,90;100,00;71,14;18,28;13,01;13,33;17,13;187,54;;13,34;93,71;6,29;28,86;12,06;176,53;70,20;89,83;89,83;100,00;0,00;0,00;11,68;;1.076,00;10,40;871,67;4,00;2,05;3,49;1,11;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
313140;Ipiaçu;MG;3;31314011;Prefeitura Municipal de Ipiaçu;PMI;Local;Administração pública direta;Água e Esgoto;1,51;1,51;248,98;0,74;0,96;0,48;49,00;24,30;37,70;19.142,86;204,07;65,77;76,93;0,00;0,00;32,23;37,70;61,93;0,37;0,00;53,64;22,52;23,83;185,05;16,38;203,95;203,64;4,20;238,57;8,38;48,70;0,51;91,08;100,00;1,00;100,00;0,00;100,00;0,00;0,00;0,00;71,09;21,06;14,97;0,00;14,97;213,90;2,14;7,04;71,09;28,91;28,91;27,85;200,15;91,08;100,00;100,00;88,33;0,00;0,00;7,04;0,39;;6,00;;1,60;1,56;3,75;1,48;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;;;;
313170;Itabira;MG;3;31317011;Serviço Autônomo de Água e Esgoto de Itabira;SAAE-Itabira;Local;Autarquia;Água e Esgoto;1,58;1,58;259,32;1,66;1,84;1,40;105,41;6,31;64,22;42.138,33;94,86;59,47;60,92;0,00;11,40;62,69;64,22;17,32;2,15;12,02;63,04;34,65;2,30;22,72;277,59;253,03;224,74;4,34;259,19;8,54;101,09;0,32;92,48;99,23;1,15;91,49;100,00;99,99;61,92;99,99;68,87;61,93;25,31;15,41;15,42;15,41;170,96;0,81;11,05;61,93;38,07;38,07;30,47;357,41;89,39;93,14;93,14;80,00;50,19;40,13;7,52;0,15;101,00;7,87;;4,48;1,50;15,11;1,90;104,64;0,40;104,64;0,49;108,82;0,41;;;;;;;;;
313190;Itabirito;MG;3;31319011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;2,41;2,41;321,51;2,42;2,62;5,09;100,11;-10,34;73,49;44.119,30;99,87;55,31;73,41;0,51;12,98;55,39;73,51;11,09;1,28;13,00;63,55;30,74;5,71;49,92;170,54;186,68;161,66;4,66;247,76;8,37;116,57;0,32;100,00;100,00;1,15;92,37;94,66;99,98;52,81;99,95;94,67;52,94;23,94;12,47;12,47;12,46;149,27;0,67;15,99;52,88;47,12;47,06;24,66;420,80;85,82;89,53;89,53;71,46;99,23;70,63;17,87;0,07;3.460,80;8,20;1.730,40;8,00;2,50;2,86;0,45;100,00;1,39;100,00;1,67;100,00;0,69;;;;;;;;;
313220;Itaguara;MG;3;31322011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;2,84;1,95;285,58;2,29;2,33;2,12;80,42;0,00;57,24;39.202,80;85,41;43,83;71,18;0,00;4,15;51,32;83,34;7,12;3,19;4,86;74,33;18,00;7,66;;46,28;164,72;152,91;4,03;267,47;7,31;126,80;0,42;81,15;95,22;1,07;91,86;0,00;99,94;76,21;81,84;83,88;93,12;14,70;13,34;10,93;17,52;173,05;0,50;19,85;122,26;-22,26;6,88;1,58;34,80;81,15;95,22;95,22;65,47;0,00;0,00;22,62;0,00;4.239,00;6,00;;;;0,00;4,07;102,67;0,28;102,67;0,21;113,41;0,74;;;;;;;;;
313270;Itambacuri;MG;3;31327011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Autarquia;Água e Esgoto;;;40,03;;;;257,30;54,77;59,64;8.414,63;33,71;16,16;23,18;0,00;5,95;47,92;68,75;5,28;8,33;17,64;39,64;14,02;46,34;0,00;58,83;305,73;143,98;4,84;438,66;7,86;250,00;0,19;73,72;98,41;1,15;85,56;0,00;0,00;0,00;0,00;0,00;100,00;13,52;13,52;;0,00;153,21;0,21;3,45;0,00;100,00;0,00;0,00;0,00;51,42;64,76;64,76;20,59;0,00;0,00;4,56;0,00;;;;;0,37;40,62;0,06;100,00;0,09;100,00;15,00;100,00;4,90;;;;;;;;;
313280;Itambé do Mato Dentro;MG;3;31328011;Prefeitura Municipal de Itambé do Mato Dentro;PMIMD;Local;Administração pública direta;Água e Esgoto;;;166,64;;;;0,00;;60,24;29.701,21;;;;;;35,47;60,24;2,27;0,55;0,00;;;;;3,40;295,85;270,54;2,18;502,50;3,97;0,00;;48,65;100,00;1,00;100,00;0,00;0,00;0,00;0,00;0,00;100,00;9,90;9,90;;0,00;149,44;0,00;17,52;0,00;100,00;0,00;0,00;0,00;40,11;100,00;100,00;83,33;80,00;66,67;17,52;0,00;;;;;;0,00;6,67;0,00;;0,00;;0,00;;;;;;;;;;
